label	text1	text2
0	Beware , I was shocked to find out they charge a delivery fee for each item . I ordered 3 sandwiches and was charged $ 4 . 09 delivery . That 's $ 1 . 36 ea . Ridiculous , almost the cost of a sandwich .	
0	Hadn 't been here in a while but now I know why , what a faded glory . The place is tired and dated . The food while quality has also faded . Spring rolls under cooked , sesame ahi was tasteless and how do you run out of spicy mustard .	
0	Horrible staff ! ! ! ! Bartender constantly asking me if I 'm playing ( for comp drinks ) . my husband being accused of picking up someone else 's money by the pitboss . Worst casino experience in Vegas ! ! ! !	
1	The skinny ... the street tacos are AMAZING and the bartenders are very friendly and attentive . Great happy hour for a quick stop in the afternoon ! Love Love Love the atmosphere . Open air . Not your usual Mexican restaurant . Tequila with a twist ! We enjoy the experience and will always come back .	
0	My instinct always told me that I should skip this place . Should have listened . It was just gross ; literally and figuratively . I was afraid to see what I was stepping on out on the dance floor . Music was good , drinks were surprisingly decent . But oh , the other club patrons ... I appreciate a little adult fun time dancing as much as the next gal , but it was just sleazy .	
1	We were in from San Diego and all 6 of us loved our food . The portion sizes were huge , we could have shared . The service was excellent . And you can 't beat 99 cent margarita ' s ! ! When we 're in Phoenix again we 'll definitely go here .	
1	Absolutely delicious from start to end . Drunken noodles are the bomb . Garlic noodles too . In fact , everything was terrific . The fried banana and coconut ice cream were the perfect end to a great meal .	
0	Its a scam ! ! They rise ur insurance rates without telling u claiming they can get a deal but all goes in there pocket the whole time ur paying ... watch out az for all auto glass is the same ... a lil crack cost u a thousand in fees ! ! Beware ! !	
1	Pretty good , a bit dirty and it definitely needs a new coat of paint on the front , but the food tasted fresh and the staff was very friendly . I 'll go back when I 'm craving Vietnamese in this area .	
0	I 've eaten a lot of Lobster Rolls , but I have to say this is The Absolute Worse One Ever and they are rude to top it off . It was dry dry dry dry omg $ 26 sandwich yuck	
0	I was very disappointed and offended by our server on my visit to hash house . He not only seemed to know absolutely nothing about the menu , he served me a meal with garlic in it after I told him I was allergic ! ! He clearly had no regard for his job or for other people ! ! Unfortunately due to this experience I will not be going back	
1	Very very good , expensive , but worth it . We ordered the small tasting menu . Perfect if you want a little taste of a bunch of different stuff . Waiter wasn 't that friendly , but he did a very good job as far as service is concerned .	
1	I went to this location after waiting for a hour and a half at an Advanced Urgent Care in Mesa and leaving . I went to this urgent care and was seen with in 10 minutes . The PA seemed very competent and all went well .	
1	Fantastic steakhouse . It has everything Flemings has with the same quality but within a five minute drive of my doorstep and at least 15 - 20 % less expensive . We usually eat here on holidays ( Christmas Eve , Easter and birthdays ) when visitors come to town and the occasional happy hour which puts us there 12 - 15 times a year .	
1	Onion soup had delicious gruyere cheese . Steak was filling and the blue cheese dressing was great ! The servers were fast and very professional . A great choice for a classic restaurant . If it 's busy , don 't expect to see the bellagio fountains from the outside patio ... .	
