label	text1	text2
1	What laws created in 1990s impacted culture ?	As a result , by the late 1990s parliamentary politics had become virtually irrelevant and alternative avenues for political expression were curtailed as well .
1	What animal does buff come from ?	The Muslims forbid eating buff as from Quran while Hindus eat all varieties except Cow 's meat as the consider Cow to be a goddess and symbol of purity .
0	What type of geneticists have debates about what can provide a basis for a new conception of race ?	Population geneticists have debated whether the concept of population can provide a basis for a new conception of race .
1	What time will a file be set to if it 's copied from the hard disk onto other media ?	This effect should be kept in mind when trying to determine if a file is a duplicate of another , although there are other methods of comparing files for equality ( such as using a checksum algorithm ) .
0	What internet commerce company did Comcast invest in ?	Comcast University started in 1999 as well as Comcast Interactive Capital Group to make technology and Internet related investments taking its first investment in VeriSign .
0	Compression ratio depends on the sample rate and bit depth of which signal ?	Compression efficiency of encoders is typically defined by the bit rate , because compression ratio depends on the bit depth and sampling rate of the input signal .
0	In what century was Bhrikuti said to live ?	Legendary Princess Bhrikuti ( 7th - century ) and artist Araniko ( 1245 - 1306 AD ) from that tradition of Kathmandu valley played a significant role in spreading Buddhism in Tibet and China .
1	What conditions will produce a free - running rhythm in humans ?	The environmental cues that reset the rhythms each day are called zeitgebers ( from the German , time - givers ) .
1	What is Zhejiang 's own development model dubbed ?	As a result , Zhejiang has made itself one of the richest provinces , and the Zhejiang spirit has become something of a legend within China .
0	What features do they have that mimic passenger elevators ?	there 's a control panel at every stop , that mimics the ones found in passenger elevators , like calling , door control , floor selection .
1	What is one exception to the central dogma of molecular biology ?	Collectively , this body of research established the central dogma of molecular biology , which states that proteins are translated from RNA , which is transcribed from DNA .
0	How many high - rises were present in New York City in 2011 ?	As of 2011 , New York City had 5 , 937 high - rise buildings , of which 550 completed structures were at least 330 feet ( 100 m ) high , both second in the world after Hong Kong , with over 50 completed skyscrapers taller than 656 feet ( 200 m ) .
0	How many civilians were killed in Lagos in Aug 2000 - May 2001 ?	According to official statistics , gang violence in Lagos resulted in 273 civilians and 84 policemen killed in the period of August 2000 to May 2001 .
0	What organization researched the use of regional Dutch dialects and found their usage declining ?	Recent research by Geert Driessen shows that the use of dialects and regional languages among both Dutch adults and youth is in heavy decline .
0	Who named Madonna the Greatest Music Video star ever ?	In 2003 , MTV named her The Greatest Music Video Star Ever and said that Madonna 's innovation , creativity and contribution to the music video art form is what won her the award .
1	Though he urged for demonstrations in Vietnam , Nguyn Vn Hi was charged with what crime ?	Prior to the rally , seven anti - China protestors were arrested in Hanoi after unfurling a banner and shouting Boycott the Beijing Olympics through a loudhailer at a market .
1	Who wrote Gulzar - e-Mahlaqa ?	The reign of the Nizams saw many literary reforms and the introduction of Urdu as a language of court , administration and education .
